Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,Ipac 2000 Inc,2107 Liberty Dr,,United States,New York,Niagara Falls,14304,(716) 283-6464,,,,,,Ipac 2000 Inc,,,2107 Liberty Dr,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 283-6464,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Blizzard Furnace,7611 Southwestern Blvd,,United States,New York,Eden,14057,(716) 947-5218,,,,,,Blizzard Furnace,,,7611 Southwestern Blvd,,United States,USA,,,New York,NY,Eden,,,,14057,,,(716) 947-5218,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Solly Industries,2541 Girdle Rd,,United States,New York,Elma,14059,(716) 652-2010,,,,,,Solly Industries,,,2541 Girdle Rd,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 652-2010,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,DLM Associate Inc,2463 Woodthrush Ct,,United States,New York,Niagara Falls,14304,(716) 731-2592,,,,,,DLM Associate Inc,,,2463 Woodthrush Ct,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 731-2592,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Telco Constructions Inc,500 Buffalo Rd,,United States,New York,East Aurora,14052,(716) 805-1520,,,,,,Telco Constructions Inc,,,500 Buffalo Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 805-1520,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,State Air Heating-Cooling & Fireplaces,9918 Transit Rd,,United States,New York,East Amherst,14051,(716) 626-6326,,,,,,State Air Heating-Cooling & Fireplaces,,,9918 Transit Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 626-6326,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Jurek Builders,8272 County Rd,,United States,New York,East Amherst,14051,(716) 741-7055,,,,,,Jurek Builders,,,8272 County Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 741-7055,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Site Services,7033 Errick Rd,,United States,New York,North Tonawanda,14120,(716) 695-5875,,,,,,Site Services,,,7033 Errick Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 695-5875,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Thompson Heating,6298 Boston Ridge Rd,,United States,New York,Orchard Park,14127,(716) 646-0320,,,,,,Thompson Heating,,,6298 Boston Ridge Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 646-0320,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Snyder Charles D Inc,459 Snyder Rd,,United States,New York,East Aurora,14052,(716) 655-6900,,,,,,Snyder Charles D Inc,,,459 Snyder Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 655-6900,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,American Precision Industries Inc Api,270 Quaker Rd,,United States,New York,East Aurora,14052,(716) 652-3600,,,,,,American Precision Industries Inc Api,,,270 Quaker Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-3600,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Green Solutions of W Ny Inc,110 Fernott Dr,,United States,New York,Lancaster,14086,(716) 393-3213,,,,,,Green Solutions of W Ny Inc,,,110 Fernott Dr,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 393-3213,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Norcon Group Inc,261 Mill Rd,,United States,New York,East Aurora,14052,(716) 652-0896,,,,,,Norcon Group Inc,,,261 Mill Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-0896,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Swh,261 Mill Rd,,United States,New York,East Aurora,14052,(716) 652-3722,,,,,,Swh,,,261 Mill Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-3722,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Mpg Properties Htg & Cooling,156 Stoneridge Ct,,United States,New York,East Aurora,14052,(716) 655-6576,,,,,,Mpg Properties Htg & Cooling,,,156 Stoneridge Ct,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 655-6576,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Irr Supply Ctr Inc,8890 Porter Rd,,United States,New York,Niagara Falls,14304,(716) 297-9400,,,,,,Irr Supply Ctr Inc,,,8890 Porter Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 297-9400,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Boss Heating and Cooling,1107 Schopper Rd,,United States,New York,East Aurora,14052,(716) 704-2370,,,,,,Boss Heating and Cooling,,,1107 Schopper Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 704-2370,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Belknap Heating & Cooling Co,8655 Transit Rd,,United States,New York,East Amherst,14051,(716) 625-8073,,,,,,Belknap Heating & Cooling Co,,,8655 Transit Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 625-8073,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bennett Heating & Cooling,4114 Mapleton Rd,,United States,New York,Lockport,14094,(716) 625-8632,,,,,,Bennett Heating & Cooling,,,4114 Mapleton Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 625-8632,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Steve's Heating & Air Cond Inc,3001 Military Rd,,United States,New York,Niagara Falls,14304,(716) 297-6444,,,,,,Steve's Heating & Air Cond Inc,,,3001 Military Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 297-6444,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Gray Furnace Svc Inc,6411 Elsa Pl,,United States,New York,Niagara Falls,14304,(716) 297-1460,,,,,,Gray Furnace Svc Inc,,,6411 Elsa Pl,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 297-1460,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Gamin Heating / Cooling , Inc.",9415 Martin Rd.,,United States,New York,Clarence Center,14032,(716) 741-8060,,,,,,"Gamin Heating / Cooling , Inc.",,,9415 Martin Rd.,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 741-8060,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,K & K Heating and Cooling,2630 Hemlock Rd,,United States,New York,Eden,14057,(716) 536-3916,,,,,,K & K Heating and Cooling,,,2630 Hemlock Rd,,United States,USA,,,New York,NY,Eden,,,,14057,,,(716) 536-3916,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Mitro Heating & Air Cond,1915 18th St,,United States,New York,Niagara Falls,14305,(716) 285-8588,,,,,,Mitro Heating & Air Cond,,,1915 18th St,,United States,USA,,,New York,NY,Niagara Falls,,,,14305,,,(716) 285-8588,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ken Wendt's Propane Gas Svc,5910 Ward Rd,,United States,New York,Sanborn,14132,(716) 731-9826,,,,,,Ken Wendt's Propane Gas Svc,,,5910 Ward Rd,,United States,USA,,,New York,NY,Sanborn,,,,14132,,,(716) 731-9826,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Greg Schall Heating & Air Inc,6949 Ward Rd,,United States,New York,Orchard Park,14127,(716) 662-7515,,,,,,Greg Schall Heating & Air Inc,,,6949 Ward Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-7515,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,United Heating & Cooling,10626 Main St,,United States,New York,Clarence,14031,(716) 759-9276,,,,,,United Heating & Cooling,,,10626 Main St,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 759-9276,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Timbercrafters,7420 Chestnut Ridge Rd,,United States,New York,Orchard Park,14127,(716) 648-1220,,,,,,Timbercrafters,,,7420 Chestnut Ridge Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 648-1220,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Paul J Gallo Contracting,7775 Northfield Rd,,United States,New York,Clarence Center,14032,(716) 741-8700,,,,,,Paul J Gallo Contracting,,,7775 Northfield Rd,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 741-8700,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Platinum Construction Svc Inc,7510 Porter Rd,,United States,New York,Niagara Falls,14304,(716) 923-7642,,,,,,Platinum Construction Svc Inc,,,7510 Porter Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 923-7642,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Wizard Cooling Inc,7241 Davis Rd,,United States,New York,West Falls,14170,(716) 655-6760,,,,,,Wizard Cooling Inc,,,7241 Davis Rd,,United States,USA,,,New York,NY,West Falls,,,,14170,,,(716) 655-6760,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bucholtz Heating & Air Cond,3001 Military Rd,,United States,New York,Niagara Falls,14304,(716) 285-0600,,,,,,Bucholtz Heating & Air Cond,,,3001 Military Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 285-0600,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Cheman Kenneth,8989 Jennings Rd,,United States,New York,Eden,14057,(716) 992-2612,,,,,,Cheman Kenneth,,,8989 Jennings Rd,,United States,USA,,,New York,NY,Eden,,,,14057,,,(716) 992-2612,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Yarussi Construction Inc,5650 Simmons Ave,,United States,New York,Niagara Falls,14304,(716) 283-7055,,,,,,Yarussi Construction Inc,,,5650 Simmons Ave,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 283-7055,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Cerrone Mark Inc,1100 Connecting Rd,,United States,New York,Niagara Falls,14304,(716) 695-4532,,,,,,Cerrone Mark Inc,,,1100 Connecting Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 695-4532,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Radiant Design & Install,76 Riley St,,United States,New York,East Aurora,14052,(716) 649-5723,,,,,,Radiant Design & Install,,,76 Riley St,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 649-5723,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Keller Brothers,120 Pine St,,United States,New York,East Aurora,14052,(716) 652-0450,,,,,,Keller Brothers,,,120 Pine St,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-0450,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Warning & Robel Inc,115 Behm Rd,,United States,New York,West Falls,14170,(716) 655-4410,,,,,,Warning & Robel Inc,,,115 Behm Rd,,United States,USA,,,New York,NY,West Falls,,,,14170,,,(716) 655-4410,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Peaceful Breeze Air Pirifiers,3845 Tonawanda Creek Rd,,United States,New York,East Amherst,14051,(716) 688-5922,,,,,,Peaceful Breeze Air Pirifiers,,,3845 Tonawanda Creek Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 688-5922,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,BDR Heating,8323 Evelyn Dr,,United States,New York,Eden,14057,(716) 868-7749,,,,,,BDR Heating,,,8323 Evelyn Dr,,United States,USA,,,New York,NY,Eden,,,,14057,,,(716) 868-7749,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Kuwik's Heating & Cooling,880 Porterville Rd,,United States,New York,East Aurora,14052,(716) 652-4682,,,,,,Kuwik's Heating & Cooling,,,880 Porterville Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-4682,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Francis Heating & Cooling,9727 County Rd,,United States,New York,Clarence Center,14032,(716) 741-2430,,,,,,Francis Heating & Cooling,,,9727 County Rd,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 741-2430,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Advanced Technology,6044 Old Beattie Rd,,United States,New York,Lockport,14094,(716) 433-0767,,,,,,Advanced Technology,,,6044 Old Beattie Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 433-0767,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,A B C Mobile Home Service & Supply Inc,6597 S Transit Rd,,United States,New York,Lockport,14094,(716) 625-6191,,,,,,A B C Mobile Home Service & Supply Inc,,,6597 S Transit Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 625-6191,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Arb Heating & Cooling,1522 Underhill Rd,,United States,New York,East Aurora,14052,(716) 805-0122,,,,,,Arb Heating & Cooling,,,1522 Underhill Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 805-0122,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,South Niagra Auto Repair,6400 S Transit Rd,,United States,New York,Lockport,14094,(716) 625-6200,,,,,,South Niagra Auto Repair,,,6400 S Transit Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 625-6200,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Mark Cerrone Inc,2368 Maryland Ave,,United States,New York,Niagara Falls,14305,(716) 282-5244,,,,,,Mark Cerrone Inc,,,2368 Maryland Ave,,United States,USA,,,New York,NY,Niagara Falls,,,,14305,,,(716) 282-5244,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Premier heat company,12725 genesee street,,United States,New York,Alden,14004,(716) 837-5400,,,,,,Premier heat company,,,12725 genesee street,,United States,USA,,,New York,NY,Alden,,,,14004,,,(716) 837-5400,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Art Moell & Assoc Inc,8345 Goodrich Rd,,United States,New York,Clarence Center,14032,(716) 741-8233,,,,,,Art Moell & Assoc Inc,,,8345 Goodrich Rd,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 741-8233,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Don's Heating & Air Cond Svc,8428 Erie Rd,,United States,New York,Angola,14006,(716) 549-5224,,,,,,Don's Heating & Air Cond Svc,,,8428 Erie Rd,,United States,USA,,,New York,NY,Angola,,,,14006,,,(716) 549-5224,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Precision Heating and Cooling,12550 Clinton St,,United States,New York,Alden,14004,(716) 634-4328,,,,,,Precision Heating and Cooling,,,12550 Clinton St,,United States,USA,,,New York,NY,Alden,,,,14004,,,(716) 634-4328,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Tom Miller Plumbing & Heating,13030 Rundel Rd,,United States,New York,Alden,14004,(716) 937-8957,,,,,,Tom Miller Plumbing & Heating,,,13030 Rundel Rd,,United States,USA,,,New York,NY,Alden,,,,14004,,,(716) 937-8957,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,T J Remodeling & Builders Inc,7500 Wohlhueter Rd,,United States,New York,Colden,14033,(716) 941-6440,,,,,,T J Remodeling & Builders Inc,,,7500 Wohlhueter Rd,,United States,USA,,,New York,NY,Colden,,,,14033,,,(716) 941-6440,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Key Heating & Cooling,6479 Rapids Rd,,United States,New York,Lockport,14094,(716) 438-9484,,,,,,Key Heating & Cooling,,,6479 Rapids Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 438-9484,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Krull Heating & Cooling,4803 Saunders Settlement Rd,,United States,New York,Lockport,14094,(716) 870-9032,,,,,,Krull Heating & Cooling,,,4803 Saunders Settlement Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 870-9032,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ventry's Heating & Refrign,5155 Townline Rd,,United States,New York,Sanborn,14132,(716) 731-3983,,,,,,Ventry's Heating & Refrign,,,5155 Townline Rd,,United States,USA,,,New York,NY,Sanborn,,,,14132,,,(716) 731-3983,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Delphi Thermal Systems,200 Upper Mountain Rd,,United States,New York,Lockport,14094,(716) 439-2011,,,,,,Delphi Thermal Systems,,,200 Upper Mountain Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 439-2011,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Thrifty Propane & Oil,63 Richfield St,,United States,New York,Lockport,14094,(716) 434-7563,,,,,,Thrifty Propane & Oil,,,63 Richfield St,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 434-7563,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Norco/North Collins Cylinder,1770 Milestrip Rd,,United States,New York,North Collins,14111,(716) 337-3133,,,,,,Norco/North Collins Cylinder,,,1770 Milestrip Rd,,United States,USA,,,New York,NY,North Collins,,,,14111,,,(716) 337-3133,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Noco Energy Corp,13613 Main Rd,,United States,New York,Akron,14001,(716) 542-5421,,,,,,Noco Energy Corp,,,13613 Main Rd,,United States,USA,,,New York,NY,Akron,,,,14001,,,(716) 542-5421,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Timm Heating & Air Cond,458 Sycamore Ave,,United States,New York,Angola,14006,(716) 549-5113,,,,,,Timm Heating & Air Cond,,,458 Sycamore Ave,,United States,USA,,,New York,NY,Angola,,,,14006,,,(716) 549-5113,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Covel Builders,33 Brooklyn St,,United States,New York,Akron,14001,(716) 542-2200,,,,,,Covel Builders,,,33 Brooklyn St,,United States,USA,,,New York,NY,Akron,,,,14001,,,(716) 542-2200,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,S Towlson Plumbing & Heating,5991 Riddle Rd,,United States,New York,Lockport,14094,(716) 434-9298,,,,,,S Towlson Plumbing & Heating,,,5991 Riddle Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 434-9298,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,S W Structures Inc,6797 Block Church Rd,,United States,New York,Lockport,14094,(716) 439-8992,,,,,,S W Structures Inc,,,6797 Block Church Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 439-8992,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,DC Services,188 Park Ave,,United States,New York,Lockport,14094,(716) 695-4154,,,,,,DC Services,,,188 Park Ave,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 695-4154,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Mc Graw Mechanical,60 Professional Pkwy,,United States,New York,Lockport,14094,(716) 433-7901,,,,,,Mc Graw Mechanical,,,60 Professional Pkwy,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 433-7901,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Campbell & Assoc Inc,31 Exchange St,,United States,New York,Lockport,14094,(716) 433-6030,,,,,,Campbell & Assoc Inc,,,31 Exchange St,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 433-6030,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Allimar Metals,102 Minard St,,United States,New York,Lockport,14094,(716) 434-0772,,,,,,Allimar Metals,,,102 Minard St,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 434-0772,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,R B Mac Construction Co,6688 Lincoln Ave,,United States,New York,Lockport,14094,(716) 433-2495,,,,,,R B Mac Construction Co,,,6688 Lincoln Ave,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 433-2495,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,P Lehmann Plumbing & Heating,430 Onondaga St,,United States,New York,Lewiston,14092,(716) 754-4282,,,,,,P Lehmann Plumbing & Heating,,,430 Onondaga St,,United States,USA,,,New York,NY,Lewiston,,,,14092,,,(716) 754-4282,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Benway Builders Inc,7248 Lincoln Avenue Ext,,United States,New York,Lockport,14094,(716) 434-8510,,,,,,Benway Builders Inc,,,7248 Lincoln Avenue Ext,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 434-8510,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Olear's Inc,7726 Chestnut Ridge Rd,,United States,New York,Lockport,14094,(716) 433-8245,,,,,,Olear's Inc,,,7726 Chestnut Ridge Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 433-8245,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Steve's Heating & Air Cond,700 Pletcher Rd,,United States,New York,Lewiston,14092,(716) 754-2880,,,,,,Steve's Heating & Air Cond,,,700 Pletcher Rd,,United States,USA,,,New York,NY,Lewiston,,,,14092,,,(716) 754-2880,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,77 Construction,1716 Alleghany Rd,,United States,New York,Attica,14011,(585) 591-1868,,,,,,77 Construction,,,1716 Alleghany Rd,,United States,USA,,,New York,NY,Attica,,,,14011,,,(585) 591-1868,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Aslan Plumbing & Mechanic Svc,5715 Royalton Center Rd,,United States,New York,Gasport,14067,(716) 735-3927,,,,,,Aslan Plumbing & Mechanic Svc,,,5715 Royalton Center Rd,,United States,USA,,,New York,NY,Gasport,,,,14067,,,(716) 735-3927,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Fran George Inc,791 Centerline Rd,,United States,New York,Strykersville,14145,(585) 535-7370,,,,,,Fran George Inc,,,791 Centerline Rd,,United States,USA,,,New York,NY,Strykersville,,,,14145,,,(585) 535-7370,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Koerner & Stevenson Inc,305 Canada St,,United States,New York,Holland,14080,(716) 537-2777,,,,,,Koerner & Stevenson Inc,,,305 Canada St,,United States,USA,,,New York,NY,Holland,,,,14080,,,(716) 537-2777,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Seneca Direct,1525 Cayuga Rd,,United States,New York,Irving,14081,(716) 337-3818,,,,,,Seneca Direct,,,1525 Cayuga Rd,,United States,USA,,,New York,NY,Irving,,,,14081,,,(716) 337-3818,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
